@relation cleaned_mobile_price1-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Discretize-B8-M-1.0-Rfirst-last-precision6

@attribute battery_power {'\'(0-688.125]\'','\'(688.125-875.25]\'','\'(875.25-1062.375]\'','\'(1062.375-1249.5]\'','\'(1249.5-1436.625]\'','\'(1436.625-1623.75]\'','\'(1623.75-1810.875]\'','\'(1810.875-max)\''}
@attribute blue {No,Yes}
@attribute clock_speed {'\'(0-0.8125]\'','\'(0.8125-1.125]\'','\'(1.125-1.4375]\'','\'(1.4375-1.75]\'','\'(1.75-2.0625]\'','\'(2.0625-2.375]\'','\'(2.375-2.6875]\'','\'(2.6875-max)\''}
@attribute dual_sim {No,Yes}
@attribute fc {'\'(0-2.375]\'','\'(2.375-4.75]\'','\'(4.75-7.125]\'','\'(7.125-9.5]\'','\'(9.5-11.875]\'','\'(11.875-14.25]\'','\'(14.25-16.625]\'','\'(16.625-max)\''}
@attribute four_g {No,Yes}
@attribute int_memory {'\'(0-9.75]\'','\'(9.75-17.5]\'','\'(17.5-25.25]\'','\'(25.25-33]\'','\'(33-40.75]\'','\'(40.75-48.5]\'','\'(48.5-56.25]\'','\'(56.25-max)\''}
@attribute m_dep {'\'(0-0.2125]\'','\'(0.2125-0.325]\'','\'(0.325-0.4375]\'','\'(0.4375-0.55]\'','\'(0.55-0.6625]\'','\'(0.6625-0.775]\'','\'(0.775-0.8875]\'','\'(0.8875-max)\''}
@attribute mobile_wt {'\'(0-95]\'','\'(95-110]\'','\'(110-125]\'','\'(125-140]\'','\'(140-155]\'','\'(155-170]\'','\'(170-185]\'','\'(185-max)\''}
@attribute n_cores {1,2,3,4,5,6,7,8}
@attribute pc {'\'(0-3.375]\'','\'(3.375-5.75]\'','\'(5.75-8.125]\'','\'(8.125-10.5]\'','\'(10.5-12.875]\'','\'(12.875-15.25]\'','\'(15.25-17.625]\'','\'(17.625-max)\''}
@attribute px_height {'\'(0-245.875]\'','\'(245.875-490.75]\'','\'(490.75-735.625]\'','\'(735.625-980.5]\'','\'(980.5-1225.375]\'','\'(1225.375-1470.25]\'','\'(1470.25-1715.125]\'','\'(1715.125-max)\''}
@attribute px_width {'\'(0-687.25]\'','\'(687.25-874.5]\'','\'(874.5-1061.75]\'','\'(1061.75-1249]\'','\'(1249-1436.25]\'','\'(1436.25-1623.5]\'','\'(1623.5-1810.75]\'','\'(1810.75-max)\''}
@attribute ram {'\'(0-723.75]\'','\'(723.75-1191.5]\'','\'(1191.5-1659.25]\'','\'(1659.25-2127]\'','\'(2127-2594.75]\'','\'(2594.75-3062.5]\'','\'(3062.5-3530.25]\'','\'(3530.25-max)\''}
@attribute sc_h {'\'(0-6.75]\'','\'(6.75-8.5]\'','\'(8.5-10.25]\'','\'(10.25-12]\'','\'(12-13.75]\'','\'(13.75-15.5]\'','\'(15.5-17.25]\'','\'(17.25-max)\''}
@attribute sc_w {'\'(0-3.125]\'','\'(3.125-5.25]\'','\'(5.25-7.375]\'','\'(7.375-9.5]\'','\'(9.5-11.625]\'','\'(11.625-13.75]\'','\'(13.75-15.875]\'','\'(15.875-max)\''}
@attribute talk_time {'\'(0-4.25]\'','\'(4.25-6.5]\'','\'(6.5-8.75]\'','\'(8.75-11]\'','\'(11-13.25]\'','\'(13.25-15.5]\'','\'(15.5-17.75]\'','\'(17.75-max)\''}
@attribute three_g {No,Yes}
@attribute touch_screen {No,Yes}
@attribute wifi {Yes,No}
@attribute price_category {No,Yes}

@data
'\'(688.125-875.25]\'',No,'\'(1.125-1.4375]\'',Yes,'\'(2.375-4.75]\'',No,'\'(33-40.75]\'','\'(0-0.2125]\'','\'(95-110]\'',2,'\'(3.375-5.75]\'','\'(245.875-490.75]\'','\'(0-687.25]\'','\'(3530.25-max)\'','\'(12-13.75]\'','\'(0-3.125]\'','\'(8.75-11]\'',Yes,No,No,Yes
'\'(1249.5-1436.625]\'',Yes,'\'(0-0.8125]\'',Yes,'\'(0-2.375]\'',No,'\'(48.5-56.25]\'','\'(0-0.2125]\'','\'(95-110]\'',8,'\'(15.25-17.625]\'','\'(490.75-735.625]\'','\'(687.25-874.5]\'','\'(723.75-1191.5]\'','\'(6.75-8.5]\'','\'(0-3.125]\'','\'(17.75-max)\'',No,No,Yes,No
'\'(1623.75-1810.875]\'',Yes,'\'(2.375-2.6875]\'',No,'\'(14.25-16.625]\'',Yes,'\'(25.25-33]\'','\'(0.55-0.6625]\'','\'(155-170]\'',6,'\'(17.625-max)\'','\'(980.5-1225.375]\'','\'(1436.25-1623.5]\'','\'(3530.25-max)\'','\'(15.5-17.25]\'','\'(5.25-7.375]\'','\'(11-13.25]\'',Yes,No,Yes,Yes
'\'(1623.75-1810.875]\'',Yes,'\'(0-0.8125]\'',Yes,'\'(0-2.375]\'',Yes,'\'(0-9.75]\'','\'(0.8875-max)\'','\'(95-110]\'',7,'\'(0-3.375]\'','\'(490.75-735.625]\'','\'(1249-1436.25]\'','\'(723.75-1191.5]\'','\'(8.5-10.25]\'','\'(7.375-9.5]\'','\'(0-4.25]\'',Yes,No,Yes,No
'\'(1436.625-1623.75]\'',No,'\'(2.0625-2.375]\'',No,'\'(0-2.375]\'',Yes,'\'(25.25-33]\'','\'(0.55-0.6625]\'','\'(170-185]\'',7,'\'(5.75-8.125]\'','\'(490.75-735.625]\'','\'(1623.5-1810.75]\'','\'(723.75-1191.5]\'','\'(17.25-max)\'','\'(11.625-13.75]\'','\'(8.75-11]\'',Yes,Yes,Yes,No
'\'(1623.75-1810.875]\'',Yes,'\'(1.125-1.4375]\'',No,'\'(0-2.375]\'',No,'\'(25.25-33]\'','\'(0.2125-0.325]\'','\'(110-125]\'',2,'\'(8.125-10.5]\'','\'(490.75-735.625]\'','\'(687.25-874.5]\'','\'(0-723.75]\'','\'(8.5-10.25]\'','\'(0-3.125]\'','\'(8.75-11]\'',Yes,Yes,Yes,No
'\'(1810.875-max)\'',Yes,'\'(0-0.8125]\'',No,'\'(0-2.375]\'',No,'\'(17.5-25.25]\'','\'(0.6625-0.775]\'','\'(155-170]\'',1,'\'(0-3.375]\'','\'(0-245.875]\'','\'(687.25-874.5]\'','\'(1191.5-1659.25]\'','\'(13.75-15.5]\'','\'(5.25-7.375]\'','\'(8.75-11]\'',No,Yes,Yes,No
'\'(1249.5-1436.625]\'',Yes,'\'(1.75-2.0625]\'',Yes,'\'(0-2.375]\'',Yes,'\'(17.5-25.25]\'','\'(0-0.2125]\'','\'(110-125]\'',7,'\'(8.125-10.5]\'','\'(735.625-980.5]\'','\'(1249-1436.25]\'','\'(2127-2594.75]\'','\'(10.25-12]\'','\'(9.5-11.625]\'','\'(8.75-11]\'',Yes,No,Yes,No
'\'(0-688.125]\'',Yes,'\'(0-0.8125]\'',Yes,'\'(4.75-7.125]\'',No,'\'(9.75-17.5]\'','\'(0.8875-max)\'','\'(0-95]\'',3,'\'(12.875-15.25]\'','\'(245.875-490.75]\'','\'(1810.75-max)\'','\'(2594.75-3062.5]\'','\'(17.25-max)\'','\'(13.75-15.875]\'','\'(13.25-15.5]\'',No,Yes,Yes,No
'\'(0-688.125]\'',No,'\'(2.0625-2.375]\'',No,'\'(0-2.375]\'',No,'\'(56.25-max)\'','\'(0.6625-0.775]\'','\'(170-185]\'',5,'\'(5.75-8.125]\'','\'(735.625-980.5]\'','\'(1436.25-1623.5]\'','\'(2594.75-3062.5]\'','\'(17.25-max)\'','\'(15.875-max)\'','\'(8.75-11]\'',No,No,Yes,No
'\'(1810.875-max)\'',Yes,'\'(2.0625-2.375]\'',No,'\'(4.75-7.125]\'',No,'\'(40.75-48.5]\'','\'(0.6625-0.775]\'','\'(125-140]\'',3,'\'(12.875-15.25]\'','\'(245.875-490.75]\'','\'(1249-1436.25]\'','\'(1659.25-2127]\'','\'(8.5-10.25]\'','\'(3.125-5.25]\'','\'(13.25-15.5]\'',Yes,No,Yes,No
'\'(0-688.125]\'',Yes,'\'(1.125-1.4375]\'',No,'\'(7.125-9.5]\'',Yes,'\'(48.5-56.25]\'','\'(0.55-0.6625]\'','\'(140-155]\'',4,'\'(17.625-max)\'','\'(490.75-735.625]\'','\'(1061.75-1249]\'','\'(3062.5-3530.25]\'','\'(13.75-15.5]\'','\'(5.25-7.375]\'','\'(6.5-8.75]\'',Yes,Yes,No,Yes
'\'(875.25-1062.375]\'',Yes,'\'(2.375-2.6875]\'',Yes,'\'(4.75-7.125]\'',No,'\'(9.75-17.5]\'','\'(0.8875-max)\'','\'(155-170]\'',1,'\'(12.875-15.25]\'','\'(1470.25-1715.125]\'','\'(1623.5-1810.75]\'','\'(3530.25-max)\'','\'(6.75-8.5]\'','\'(0-3.125]\'','\'(15.5-17.75]\'',No,No,Yes,Yes
'\'(1623.75-1810.875]\'',Yes,'\'(2.0625-2.375]\'',Yes,'\'(9.5-11.875]\'',No,'\'(0-9.75]\'','\'(0.4375-0.55]\'','\'(185-max)\'',1,'\'(12.875-15.25]\'','\'(245.875-490.75]\'','\'(1623.5-1810.75]\'','\'(0-723.75]\'','\'(0-6.75]\'','\'(0-3.125]\'','\'(17.75-max)\'',Yes,No,No,No
'\'(1249.5-1436.625]\'',Yes,'\'(0-0.8125]\'',No,'\'(9.5-11.875]\'',Yes,'\'(40.75-48.5]\'','\'(0.8875-max)\'','\'(155-170]\'',4,'\'(17.625-max)\'','\'(245.875-490.75]\'','\'(874.5-1061.75]\'','\'(2127-2594.75]\'','\'(12-13.75]\'','\'(7.375-9.5]\'','\'(11-13.25]\'',Yes,No,Yes,No
'\'(1062.375-1249.5]\'',No,'\'(2.375-2.6875]\'',Yes,'\'(0-2.375]\'',Yes,'\'(0-9.75]\'','\'(0.8875-max)\'','\'(95-110]\'',6,'\'(12.875-15.25]\'','\'(735.625-980.5]\'','\'(874.5-1061.75]\'','\'(1659.25-2127]\'','\'(12-13.75]\'','\'(0-3.125]\'','\'(17.75-max)\'',Yes,Yes,Yes,No
'\'(1810.875-max)\'',No,'\'(0-0.8125]\'',No,'\'(0-2.375]\'',No,'\'(0-9.75]\'','\'(0.55-0.6625]\'','\'(0-95]\'',7,'\'(5.75-8.125]\'','\'(0-245.875]\'','\'(0-687.25]\'','\'(2594.75-3062.5]\'','\'(17.25-max)\'','\'(5.25-7.375]\'','\'(17.75-max)\'',No,No,No,No
'\'(875.25-1062.375]\'',No,'\'(1.125-1.4375]\'',No,'\'(0-2.375]\'',Yes,'\'(9.75-17.5]\'','\'(0.775-0.8875]\'','\'(185-max)\'',8,'\'(8.125-10.5]\'','\'(1225.375-1470.25]\'','\'(1810.75-max)\'','\'(1191.5-1659.25]\'','\'(6.75-8.5]\'','\'(0-3.125]\'','\'(8.75-11]\'',Yes,Yes,Yes,No
'\'(875.25-1062.375]\'',No,'\'(2.375-2.6875]\'',No,'\'(7.125-9.5]\'',No,'\'(56.25-max)\'','\'(0-0.2125]\'','\'(125-140]\'',3,'\'(17.625-max)\'','\'(1470.25-1715.125]\'','\'(1810.75-max)\'','\'(3530.25-max)\'','\'(13.75-15.5]\'','\'(11.625-13.75]\'','\'(8.75-11]\'',Yes,Yes,No,Yes
'\'(1436.625-1623.75]\'',No,'\'(1.125-1.4375]\'',No,'\'(2.375-4.75]\'',No,'\'(56.25-max)\'','\'(0-0.2125]\'','\'(140-155]\'',4,'\'(3.375-5.75]\'','\'(980.5-1225.375]\'','\'(1810.75-max)\'','\'(3062.5-3530.25]\'','\'(12-13.75]\'','\'(7.375-9.5]\'','\'(17.75-max)\'',No,No,Yes,Yes
'\'(1810.875-max)\'',Yes,'\'(1.75-2.0625]\'',No,'\'(7.125-9.5]\'',Yes,'\'(17.5-25.25]\'','\'(0.8875-max)\'','\'(185-max)\'',3,'\'(17.625-max)\'','\'(490.75-735.625]\'','\'(1436.25-1623.5]\'','\'(3530.25-max)\'','\'(6.75-8.5]\'','\'(0-3.125]\'','\'(11-13.25]\'',Yes,Yes,Yes,Yes
'\'(1810.875-max)\'',Yes,'\'(0-0.8125]\'',Yes,'\'(9.5-11.875]\'',Yes,'\'(48.5-56.25]\'','\'(0.6625-0.775]\'','\'(0-95]\'',1,'\'(15.25-17.625]\'','\'(1715.125-max)\'','\'(1810.75-max)\'','\'(2594.75-3062.5]\'','\'(6.75-8.5]\'','\'(0-3.125]\'','\'(4.25-6.5]\'',Yes,No,Yes,Yes
'\'(1062.375-1249.5]\'',Yes,'\'(0.8125-1.125]\'',No,'\'(7.125-9.5]\'',Yes,'\'(40.75-48.5]\'','\'(0.8875-max)\'','\'(125-140]\'',8,'\'(8.125-10.5]\'','\'(735.625-980.5]\'','\'(1436.25-1623.5]\'','\'(1191.5-1659.25]\'','\'(0-6.75]\'','\'(5.25-7.375]\'','\'(8.75-11]\'',Yes,No,No,No
'\'(1623.75-1810.875]\'',No,'\'(1.4375-1.75]\'',Yes,'\'(4.75-7.125]\'',Yes,'\'(9.75-17.5]\'','\'(0.4375-0.55]\'','\'(140-155]\'',3,'\'(5.75-8.125]\'','\'(735.625-980.5]\'','\'(1061.75-1249]\'','\'(3530.25-max)\'','\'(15.5-17.25]\'','\'(11.625-13.75]\'','\'(0-4.25]\'',Yes,No,Yes,Yes
'\'(1249.5-1436.625]\'',No,'\'(0-0.8125]\'',Yes,'\'(4.75-7.125]\'',No,'\'(48.5-56.25]\'','\'(0.2125-0.325]\'','\'(110-125]\'',5,'\'(10.5-12.875]\'','\'(0-245.875]\'','\'(0-687.25]\'','\'(3062.5-3530.25]\'','\'(15.5-17.25]\'','\'(3.125-5.25]\'','\'(0-4.25]\'',No,No,No,Yes
'\'(688.125-875.25]\'',No,'\'(0-0.8125]\'',Yes,'\'(0-2.375]\'',Yes,'\'(17.5-25.25]\'','\'(0-0.2125]\'','\'(0-95]\'',2,'\'(8.125-10.5]\'','\'(0-245.875]\'','\'(1810.75-max)\'','\'(3062.5-3530.25]\'','\'(6.75-8.5]\'','\'(5.25-7.375]\'','\'(0-4.25]\'',Yes,No,Yes,Yes
'\'(1436.625-1623.75]\'',Yes,'\'(1.125-1.4375]\'',No,'\'(2.375-4.75]\'',Yes,'\'(25.25-33]\'','\'(0-0.2125]\'','\'(95-110]\'',8,'\'(15.25-17.625]\'','\'(1470.25-1715.125]\'','\'(1623.5-1810.75]\'','\'(3530.25-max)\'','\'(15.5-17.25]\'','\'(7.375-9.5]\'','\'(17.75-max)\'',Yes,No,Yes,Yes
'\'(0-688.125]\'',Yes,'\'(0-0.8125]\'',Yes,'\'(7.125-9.5]\'',Yes,'\'(48.5-56.25]\'','\'(0.4375-0.55]\'','\'(140-155]\'',8,'\'(12.875-15.25]\'','\'(490.75-735.625]\'','\'(874.5-1061.75]\'','\'(2594.75-3062.5]\'','\'(13.75-15.5]\'','\'(7.375-9.5]\'','\'(8.75-11]\'',Yes,No,No,No
'\'(1623.75-1810.875]\'',Yes,'\'(0-0.8125]\'',No,'\'(4.75-7.125]\'',No,'\'(25.25-33]\'','\'(0-0.2125]\'','\'(185-max)\'',4,'\'(10.5-12.875]\'','\'(1225.375-1470.25]\'','\'(1436.25-1623.5]\'','\'(2594.75-3062.5]\'','\'(17.25-max)\'','\'(15.875-max)\'','\'(13.25-15.5]\'',Yes,Yes,Yes,Yes
'\'(1623.75-1810.875]\'',No,'\'(0-0.8125]\'',Yes,'\'(4.75-7.125]\'',Yes,'\'(56.25-max)\'','\'(0-0.2125]\'','\'(125-140]\'',2,'\'(10.5-12.875]\'','\'(245.875-490.75]\'','\'(687.25-874.5]\'','\'(2127-2594.75]\'','\'(8.5-10.25]\'','\'(3.125-5.25]\'','\'(6.5-8.75]\'',Yes,No,No,No
'\'(1810.875-max)\'',No,'\'(0.8125-1.125]\'',No,'\'(7.125-9.5]\'',Yes,'\'(9.75-17.5]\'','\'(0.2125-0.325]\'','\'(110-125]\'',1,'\'(17.625-max)\'','\'(0-245.875]\'','\'(1623.5-1810.75]\'','\'(2127-2594.75]\'','\'(6.75-8.5]\'','\'(3.125-5.25]\'','\'(4.25-6.5]\'',Yes,Yes,Yes,No
'\'(1062.375-1249.5]\'',Yes,'\'(2.375-2.6875]\'',No,'\'(2.375-4.75]\'',Yes,'\'(33-40.75]\'','\'(0.6625-0.775]\'','\'(110-125]\'',6,'\'(5.75-8.125]\'','\'(0-245.875]\'','\'(874.5-1061.75]\'','\'(723.75-1191.5]\'','\'(17.25-max)\'','\'(0-3.125]\'','\'(8.75-11]\'',Yes,Yes,No,No
'\'(0-688.125]\'',Yes,'\'(0-0.8125]\'',Yes,'\'(2.375-4.75]\'',No,'\'(0-9.75]\'','\'(0-0.2125]\'','\'(185-max)\'',5,'\'(8.125-10.5]\'','\'(980.5-1225.375]\'','\'(1249-1436.25]\'','\'(723.75-1191.5]\'','\'(12-13.75]\'','\'(3.125-5.25]\'','\'(6.5-8.75]\'',Yes,Yes,No,No
'\'(688.125-875.25]\'',Yes,'\'(2.375-2.6875]\'',No,'\'(2.375-4.75]\'',No,'\'(25.25-33]\'','\'(0.8875-max)\'','\'(140-155]\'',5,'\'(15.25-17.625]\'','\'(0-245.875]\'','\'(1061.75-1249]\'','\'(3530.25-max)\'','\'(13.75-15.5]\'','\'(9.5-11.625]\'','\'(6.5-8.75]\'',Yes,No,No,Yes
'\'(1062.375-1249.5]\'',Yes,'\'(0-0.8125]\'',No,'\'(2.375-4.75]\'',No,'\'(9.75-17.5]\'','\'(0.4375-0.55]\'','\'(170-185]\'',4,'\'(12.875-15.25]\'','\'(490.75-735.625]\'','\'(0-687.25]\'','\'(1659.25-2127]\'','\'(6.75-8.5]\'','\'(0-3.125]\'','\'(8.75-11]\'',Yes,No,Yes,No
'\'(1623.75-1810.875]\'',Yes,'\'(1.4375-1.75]\'',Yes,'\'(0-2.375]\'',No,'\'(9.75-17.5]\'','\'(0.8875-max)\'','\'(110-125]\'',7,'\'(0-3.375]\'','\'(245.875-490.75]\'','\'(874.5-1061.75]\'','\'(2594.75-3062.5]\'','\'(13.75-15.5]\'','\'(0-3.125]\'','\'(17.75-max)\'',Yes,Yes,Yes,No
'\'(1062.375-1249.5]\'',No,'\'(1.75-2.0625]\'',No,'\'(0-2.375]\'',No,'\'(25.25-33]\'','\'(0.325-0.4375]\'','\'(140-155]\'',8,'\'(5.75-8.125]\'','\'(735.625-980.5]\'','\'(1623.5-1810.75]\'','\'(2127-2594.75]\'','\'(15.5-17.25]\'','\'(0-3.125]\'','\'(0-4.25]\'',Yes,Yes,Yes,No
'\'(0-688.125]\'',No,'\'(2.375-2.6875]\'',No,'\'(7.125-9.5]\'',Yes,'\'(33-40.75]\'','\'(0.8875-max)\'','\'(155-170]\'',6,'\'(17.625-max)\'','\'(980.5-1225.375]\'','\'(1436.25-1623.5]\'','\'(723.75-1191.5]\'','\'(10.25-12]\'','\'(5.25-7.375]\'','\'(17.75-max)\'',Yes,Yes,Yes,No
'\'(688.125-875.25]\'',Yes,'\'(2.375-2.6875]\'',Yes,'\'(4.75-7.125]\'',No,'\'(48.5-56.25]\'','\'(0.55-0.6625]\'','\'(185-max)\'',4,'\'(15.25-17.625]\'','\'(735.625-980.5]\'','\'(1436.25-1623.5]\'','\'(2594.75-3062.5]\'','\'(6.75-8.5]\'','\'(5.25-7.375]\'','\'(8.75-11]\'',No,Yes,No,No
'\'(688.125-875.25]\'',No,'\'(2.0625-2.375]\'',Yes,'\'(2.375-4.75]\'',No,'\'(48.5-56.25]\'','\'(0-0.2125]\'','\'(185-max)\'',6,'\'(5.75-8.125]\'','\'(245.875-490.75]\'','\'(874.5-1061.75]\'','\'(3530.25-max)\'','\'(6.75-8.5]\'','\'(0-3.125]\'','\'(13.25-15.5]\'',Yes,Yes,Yes,No
'\'(0-688.125]\'',Yes,'\'(0-0.8125]\'',Yes,'\'(4.75-7.125]\'',No,'\'(48.5-56.25]\'','\'(0.4375-0.55]\'','\'(125-140]\'',8,'\'(10.5-12.875]\'','\'(245.875-490.75]\'','\'(1436.25-1623.5]\'','\'(1659.25-2127]\'','\'(17.25-max)\'','\'(0-3.125]\'','\'(11-13.25]\'',No,Yes,No,No
'\'(0-688.125]\'',Yes,'\'(0-0.8125]\'',Yes,'\'(4.75-7.125]\'',No,'\'(9.75-17.5]\'','\'(0-0.2125]\'','\'(155-170]\'',1,'\'(8.125-10.5]\'','\'(735.625-980.5]\'','\'(1623.5-1810.75]\'','\'(0-723.75]\'','\'(15.5-17.25]\'','\'(13.75-15.875]\'','\'(13.25-15.5]\'',Yes,No,Yes,No
'\'(688.125-875.25]\'',No,'\'(1.125-1.4375]\'',Yes,'\'(0-2.375]\'',Yes,'\'(33-40.75]\'','\'(0.55-0.6625]\'','\'(170-185]\'',4,'\'(5.75-8.125]\'','\'(1225.375-1470.25]\'','\'(1810.75-max)\'','\'(3062.5-3530.25]\'','\'(0-6.75]\'','\'(0-3.125]\'','\'(11-13.25]\'',Yes,Yes,Yes,Yes
'\'(0-688.125]\'',No,'\'(0-0.8125]\'',Yes,'\'(0-2.375]\'',No,'\'(33-40.75]\'','\'(0-0.2125]\'','\'(170-185]\'',8,'\'(8.125-10.5]\'','\'(245.875-490.75]\'','\'(687.25-874.5]\'','\'(2594.75-3062.5]\'','\'(6.75-8.5]\'','\'(5.25-7.375]\'','\'(6.5-8.75]\'',Yes,No,Yes,No
'\'(1436.625-1623.75]\'',No,'\'(1.75-2.0625]\'',Yes,'\'(2.375-4.75]\'',Yes,'\'(17.5-25.25]\'','\'(0.8875-max)\'','\'(155-170]\'',5,'\'(17.625-max)\'','\'(735.625-980.5]\'','\'(874.5-1061.75]\'','\'(1659.25-2127]\'','\'(10.25-12]\'','\'(3.125-5.25]\'','\'(0-4.25]\'',Yes,No,Yes,No
'\'(688.125-875.25]\'',No,'\'(0-0.8125]\'',No,'\'(0-2.375]\'',Yes,'\'(9.75-17.5]\'','\'(0-0.2125]\'','\'(185-max)\'',2,'\'(8.125-10.5]\'','\'(980.5-1225.375]\'','\'(1436.25-1623.5]\'','\'(1659.25-2127]\'','\'(15.5-17.25]\'','\'(13.75-15.875]\'','\'(11-13.25]\'',Yes,Yes,Yes,No
'\'(688.125-875.25]\'',No,'\'(1.75-2.0625]\'',No,'\'(14.25-16.625]\'',Yes,'\'(17.5-25.25]\'','\'(0-0.2125]\'','\'(170-185]\'',6,'\'(15.25-17.625]\'','\'(245.875-490.75]\'','\'(874.5-1061.75]\'','\'(2127-2594.75]\'','\'(0-6.75]\'','\'(0-3.125]\'','\'(4.25-6.5]\'',Yes,Yes,Yes,No
'\'(1249.5-1436.625]\'',Yes,'\'(0-0.8125]\'',Yes,'\'(0-2.375]\'',Yes,'\'(48.5-56.25]\'','\'(0.775-0.8875]\'','\'(170-185]\'',8,'\'(3.375-5.75]\'','\'(245.875-490.75]\'','\'(0-687.25]\'','\'(2127-2594.75]\'','\'(13.75-15.5]\'','\'(0-3.125]\'','\'(6.5-8.75]\'',Yes,Yes,No,No
'\'(1062.375-1249.5]\'',Yes,'\'(0-0.8125]\'',Yes,'\'(0-2.375]\'',No,'\'(25.25-33]\'','\'(0-0.2125]\'','\'(140-155]\'',2,'\'(5.75-8.125]\'','\'(1225.375-1470.25]\'','\'(1623.5-1810.75]\'','\'(1659.25-2127]\'','\'(6.75-8.5]\'','\'(5.25-7.375]\'','\'(13.25-15.5]\'',No,Yes,Yes,No
'\'(0-688.125]\'',Yes,'\'(0.8125-1.125]\'',No,'\'(0-2.375]\'',Yes,'\'(0-9.75]\'','\'(0.8875-max)\'','\'(185-max)\'',1,'\'(0-3.375]\'','\'(245.875-490.75]\'','\'(687.25-874.5]\'','\'(3530.25-max)\'','\'(6.75-8.5]\'','\'(3.125-5.25]\'','\'(17.75-max)\'',Yes,Yes,Yes,No
'\'(875.25-1062.375]\'',No,'\'(0-0.8125]\'',Yes,'\'(0-2.375]\'',Yes,'\'(33-40.75]\'','\'(0.4375-0.55]\'','\'(0-95]\'',2,'\'(3.375-5.75]\'','\'(1225.375-1470.25]\'','\'(1249-1436.25]\'','\'(1659.25-2127]\'','\'(15.5-17.25]\'','\'(3.125-5.25]\'','\'(17.75-max)\'',Yes,No,Yes,No
'\'(1249.5-1436.625]\'',Yes,'\'(2.0625-2.375]\'',Yes,'\'(9.5-11.875]\'',No,'\'(40.75-48.5]\'','\'(0.8875-max)\'','\'(0-95]\'',5,'\'(12.875-15.25]\'','\'(490.75-735.625]\'','\'(1061.75-1249]\'','\'(3530.25-max)\'','\'(6.75-8.5]\'','\'(5.25-7.375]\'','\'(0-4.25]\'',No,No,Yes,Yes
'\'(1810.875-max)\'',Yes,'\'(1.75-2.0625]\'',Yes,'\'(0-2.375]\'',No,'\'(40.75-48.5]\'','\'(0.4375-0.55]\'','\'(185-max)\'',8,'\'(5.75-8.125]\'','\'(735.625-980.5]\'','\'(1436.25-1623.5]\'','\'(723.75-1191.5]\'','\'(0-6.75]\'','\'(0-3.125]\'','\'(0-4.25]\'',Yes,Yes,Yes,No
'\'(688.125-875.25]\'',No,'\'(2.6875-max)\'',No,'\'(0-2.375]\'',No,'\'(40.75-48.5]\'','\'(0-0.2125]\'','\'(95-110]\'',8,'\'(8.125-10.5]\'','\'(490.75-735.625]\'','\'(687.25-874.5]\'','\'(1191.5-1659.25]\'','\'(15.5-17.25]\'','\'(0-3.125]\'','\'(6.5-8.75]\'',Yes,Yes,No,No
'\'(1436.625-1623.75]\'',No,'\'(2.0625-2.375]\'',No,'\'(11.875-14.25]\'',Yes,'\'(40.75-48.5]\'','\'(0-0.2125]\'','\'(110-125]\'',8,'\'(17.625-max)\'','\'(0-245.875]\'','\'(687.25-874.5]\'','\'(1191.5-1659.25]\'','\'(6.75-8.5]\'','\'(5.25-7.375]\'','\'(17.75-max)\'',Yes,Yes,No,No
'\'(1436.625-1623.75]\'',Yes,'\'(1.4375-1.75]\'',No,'\'(4.75-7.125]\'',Yes,'\'(17.5-25.25]\'','\'(0-0.2125]\'','\'(155-170]\'',4,'\'(8.125-10.5]\'','\'(0-245.875]\'','\'(1061.75-1249]\'','\'(0-723.75]\'','\'(13.75-15.5]\'','\'(9.5-11.625]\'','\'(8.75-11]\'',Yes,Yes,Yes,No
'\'(1062.375-1249.5]\'',Yes,'\'(2.0625-2.375]\'',Yes,'\'(4.75-7.125]\'',No,'\'(25.25-33]\'','\'(0.775-0.8875]\'','\'(110-125]\'',5,'\'(5.75-8.125]\'','\'(245.875-490.75]\'','\'(0-687.25]\'','\'(723.75-1191.5]\'','\'(10.25-12]\'','\'(3.125-5.25]\'','\'(8.75-11]\'',No,Yes,Yes,No
'\'(1436.625-1623.75]\'',No,'\'(1.125-1.4375]\'',No,'\'(9.5-11.875]\'',Yes,'\'(48.5-56.25]\'','\'(0.2125-0.325]\'','\'(170-185]\'',8,'\'(17.625-max)\'','\'(245.875-490.75]\'','\'(0-687.25]\'','\'(2594.75-3062.5]\'','\'(12-13.75]\'','\'(5.25-7.375]\'','\'(11-13.25]\'',Yes,No,No,No
'\'(1436.625-1623.75]\'',No,'\'(2.0625-2.375]\'',No,'\'(0-2.375]\'',No,'\'(25.25-33]\'','\'(0.6625-0.775]\'','\'(185-max)\'',1,'\'(8.125-10.5]\'','\'(0-245.875]\'','\'(1061.75-1249]\'','\'(2594.75-3062.5]\'','\'(10.25-12]\'','\'(9.5-11.625]\'','\'(13.25-15.5]\'',Yes,Yes,No,No
'\'(688.125-875.25]\'',Yes,'\'(1.75-2.0625]\'',No,'\'(2.375-4.75]\'',No,'\'(25.25-33]\'','\'(0.2125-0.325]\'','\'(95-110]\'',1,'\'(5.75-8.125]\'','\'(1225.375-1470.25]\'','\'(1810.75-max)\'','\'(2127-2594.75]\'','\'(17.25-max)\'','\'(7.375-9.5]\'','\'(15.5-17.75]\'',No,Yes,Yes,No
